game_id,season,week,season_type,start_date,home_team,away_team,home_points,away_points,neutral_site,conference_game,sample_weight,home_power_rating,away_power_rating,home_sp_rating,home_sp_offense,home_sp_defense,away_sp_rating,away_sp_offense,away_sp_defense,home_talent,away_talent,margin,total_points,home_win,vegas_spread,vegas_over_under,vegas_num_books
401520212,2023,2,regular,2023-09-09 23:30:00+00:00,South Carolina,Furman,47,21,False,False,0.5625,-35.0,0.0,4.3,28.2,25.6,,,,763.02,56.18,26,68,1,-18.0,52.5,1.0
401520200,2023,2,regular,2023-09-09 23:30:00+00:00,Maryland,Charlotte,38,20,False,False,0.5625,60.0,60.0,11.0,28.3,17.6,-21.4,14.8,34.4,685.75,554.96,18,58,1,-24.5,50.166666666666664,3.0
401520190,2023,2,regular,2023-09-09 23:30:00+00:00,Florida,McNeese,49,7,False,False,0.5625,-19.0,0.0,6.8,31.1,26.0,,,,845.29,53.0,42,56,1,-48.5,55.0,2.0
401520210,2023,2,regular,2023-09-09 23:30:00+00:00,Rutgers,Temple,36,7,False,False,0.5625,96.0,50.0,3.5,21.0,18.7,-21.0,18.6,37.8,636.35,554.47,29,43,1,-7.666666666666667,43.666666666666664,3.0
401520204,2023,2,regular,2023-09-09 23:30:00+00:00,Minnesota,Eastern Michigan,25,6,False,False,0.5625,80.0,60.0,0.4,20.0,21.1,-12.3,13.0,26.8,640.46,377.07,19,31,1,-19.666666666666668,48.0,3.0
401520217,2023,2,regular,2023-09-09 23:30:00+00:00,Washington State,Wisconsin,31,22,False,False,0.5625,68.0,60.0,4.9,31.0,27.4,9.4,22.2,14.1,573.28,741.63,9,53,1,5.333333333333333,57.833333333333336,3.0
401520199,2023,2,regular,2023-09-09 23:30:00+00:00,LSU,Grambling,72,10,False,False,0.5625,25.0,0.0,19.1,44.6,25.0,,,,899.31,153.13,62,82,1,-56.5,61.5,1.0
401524001,2023,2,regular,2023-09-09 23:30:00+00:00,San Diego State,UCLA,10,35,False,False,0.5625,130.0,96.0,-10.3,19.4,30.2,9.7,29.6,18.4,440.15,752.6,-25,45,0,13.5,49.166666666666664,3.0
401520205,2023,2,regular,2023-09-09 23:30:00+00:00,Mississippi State,Arizona,31,24,False,False,0.5625,60.0,60.0,0.5,24.7,24.9,14.1,37.3,23.1,746.29,687.01,7,55,1,-8.833333333333334,60.0,3.0
401532579,2023,2,regular,2023-09-10 00:00:00+00:00,Utah State,Idaho State,78,28,False,False,0.5625,-15.0,-67.0,-10.9,28.6,38.6,,,,435.99,14.47,50,106,1,-24.0,61.0,1.0
401525832,2023,2,regular,2023-09-10 00:00:00+00:00,TCU,Nicholls,41,6,False,False,0.5625,-50.0,0.0,7.9,33.5,25.3,,,,768.25,57.04,35,47,1,-41.5,59.5,1.0
401531843,2023,2,regular,2023-09-10 00:00:00+00:00,UL Monroe,Lamar,24,14,False,False,0.5625,80.0,0.0,-21.6,17.6,37.5,,,,336.22,108.97,10,38,1,-26.0,48.5,1.0
401532577,2023,2,regular,2023-09-10 00:00:00+00:00,New Mexico,Tennessee Tech,56,10,False,False,0.5625,-19.0,0.0,-16.5,22.5,37.2,,,,375.35,34.79,46,66,1,-16.0,51.5,1.0
401520211,2023,2,regular,2023-09-10 00:00:00+00:00,Sam Houston,Air Force,3,13,True,False,0.5625,-57.2,60.0,-13.8,16.0,28.8,5.9,25.6,20.9,240.42,0.0,-10,16,0,13.166666666666666,36.5,3.0
401525493,2023,2,regular,2023-09-10 00:30:00+00:00,Florida State,Southern Miss,66,13,False,False,0.5625,222.0,60.0,19.4,34.1,16.5,-14.4,23.5,36.4,765.33,425.21,53,79,1,-31.0,54.0,3.0
401532574,2023,2,regular,2023-09-10 01:00:00+00:00,Fresno State,Eastern Washington,34,31,False,False,0.5625,58.0,0.0,2.5,28.9,27.9,,,,555.3,81.05,3,65,1,-31.5,63.25,2.0
401524000,2023,2,regular,2023-09-10 01:00:00+00:00,Oregon State,UC Davis,55,7,False,False,0.5625,108.80000000000001,0.0,12.6,33.2,22.3,,,,653.16,77.46,48,62,1,-23.5,56.5,2.0
401520186,2023,2,regular,2023-09-10 02:30:00+00:00,California,Auburn,10,14,False,False,0.5625,108.80000000000001,60.0,-0.1,30.6,28.7,7.6,26.4,20.1,681.14,770.94,-4,24,0,4.833333333333333,55.5,3.0
401523998,2023,2,regular,2023-09-10 02:30:00+00:00,Arizona State,Oklahoma State,15,27,False,False,0.5625,50.0,60.0,-11.3,20.2,29.9,6.7,32.8,27.1,681.32,649.79,-12,42,0,2.5,53.5,3.0
401524003,2023,2,regular,2023-09-10 02:30:00+00:00,USC,Stanford,56,10,False,True,0.5625,156.0,68.0,9.4,43.3,32.8,-11.9,21.4,34.5,896.41,710.28,46,66,1,-28.666666666666668,70.0,3.0
401532575,2023,2,regular,2023-09-10 03:59:00+00:00,Hawai'i,UAlbany,31,20,False,False,0.5625,-172.0,-67.0,-16.4,19.4,35.7,,,,407.77,62.15,11,51,1,-10.5,58.5,1.0
401525499,2023,3,regular,2023-09-14 23:30:00+00:00,Miami,Bethune-Cookman,48,7,False,False,0.5625,222.0,-57.2,9.6,30.7,23.1,,,,860.27,89.46,41,55,1,-54.0,63.5,1.0
401531428,2023,3,regular,2023-09-14 23:30:00+00:00,Memphis,Navy,28,24,False,True,0.5625,168.8,61.0,3.5,37.1,33.8,-13.7,15.0,27.2,626.86,0.0,4,52,1,-12.25,46.75,2.0
401520231,2023,3,regular,2023-09-15 23:00:00+00:00,Maryland,Virginia,42,14,False,False,0.5625,120.0,-33.0,11.0,28.3,17.6,-10.8,21.0,31.7,685.75,622.7,28,56,1,-16.25,48.25,2.0
401531396,2023,3,regular,2023-09-15 23:00:00+00:00,UTSA,Army,29,37,False,False,0.5625,13.0,-7.0,5.4,31.3,27.3,-4.0,18.4,22.5,574.52,0.0,-8,66,0,-7.0,41.75,2.0
401532581,2023,3,regular,2023-09-16 00:00:00+00:00,Air Force,Utah State,39,21,False,True,0.5625,150.0,45.0,5.9,25.6,20.9,-10.9,28.6,38.6,0.0,435.99,18,60,1,-8.75,45.5,2.0
401525504,2023,3,regular,2023-09-16 16:00:00+00:00,Old Dominion,Wake Forest,24,27,False,False,0.5625,22.799999999999997,120.0,-10.1,23.1,31.3,-7.9,20.2,26.9,343.17,603.68,-3,51,0,13.75,60.5,2.0
401532582,2023,3,regular,2023-09-16 16:00:00+00:00,Boise State,North Dakota,42,18,False,False,0.5625,-21.0,0.0,5.9,32.7,28.2,,,,579.88,14.37,24,60,1,-15.0,58.0,1.0
401520235,2023,3,regular,2023-09-16 16:00:00+00:00,Mississippi State,LSU,14,41,False,True,0.5625,160.0,85.0,0.5,24.7,24.9,19.1,44.6,25.0,746.29,899.31,-27,55,0,8.833333333333334,54.0,3.0
401520222,2023,3,regular,2023-09-16 16:00:00+00:00,Buffalo,Liberty,27,55,False,False,0.5625,-94.0,156.0,-15.2,15.3,29.5,8.0,36.2,26.3,296.09,330.29,-28,82,0,2.75,54.0,2.0
401525838,2023,3,regular,2023-09-16 16:00:00+00:00,Ohio,Iowa State,10,7,False,False,0.5625,51.0,10.0,-1.6,18.5,18.1,7.5,26.4,20.1,342.6,638.87,3,17,1,2.0,41.75,2.0
401525834,2023,3,regular,2023-09-16 16:00:00+00:00,Baylor,Long Island University,30,7,False,False,0.5625,-67.0,-57.2,-8.3,24.5,32.6,,,,678.0,,23,37,1,-44.0,54.0,1.0
401520249,2023,3,regular,2023-09-16 16:00:00+00:00,Wisconsin,Georgia Southern,35,14,False,False,0.5625,22.799999999999997,120.0,9.4,22.2,14.1,-5.2,30.8,36.5,741.63,416.69,21,49,1,-20.5,65.5,2.0
401520230,2023,3,regular,2023-09-16 16:00:00+00:00,Indiana,Louisville,14,21,True,False,0.5625,57.0,180.0,-7.4,19.6,27.2,8.0,30.1,22.3,677.57,744.16,-7,35,0,10.0,50.5,2.0
401520226,2023,3,regular,2023-09-16 16:00:00+00:00,Illinois,Penn State,13,30,False,True,0.5625,61.0,180.0,-2.5,21.6,24.1,23.5,32.7,10.5,630.95,858.06,-17,43,0,13.5,47.5,3.0
401520236,2023,3,regular,2023-09-16 16:00:00+00:00,Missouri,Kansas State,30,27,False,False,0.5625,110.0,180.0,19.3,36.5,18.0,16.2,38.9,21.8,755.4,616.0,3,57,1,3.0,48.5,3.0
401532404,2023,3,regular,2023-09-16 16:00:00+00:00,Kent State,Central Connecticut,38,10,False,False,0.5625,-114.4,0.0,-26.3,8.2,34.8,,,,373.33,44.75,28,48,1,-21.5,46.5,1.0
401525500,2023,3,regular,2023-09-16 16:00:00+00:00,Boston College,Florida State,29,31,False,True,0.5625,-25.0,282.0,-5.9,22.2,27.6,19.4,34.1,16.5,650.23,765.33,-2,60,0,25.25,47.75,2.0
401524012,2023,3,regular,2023-09-16 18:00:00+00:00,Utah,Weber State,31,7,False,False,0.5625,154.0,0.0,8.5,26.7,19.4,,,,722.55,59.72,24,38,1,-26.5,44.0,1.0
401526834,2023,3,regular,2023-09-16 18:00:00+00:00,Eastern Michigan,Massachusetts,19,17,False,False,0.5625,2.799999999999997,19.80000000000001,-12.3,13.0,26.8,-17.5,20.8,36.2,377.07,565.65,2,36,1,-7.5,49.75,2.0
401531388,2023,3,regular,2023-09-16 18:00:00+00:00,Temple,Norfolk State,41,9,False,False,0.5625,-7.200000000000003,0.0,-21.0,18.6,37.8,,,,554.47,72.32,32,50,1,-30.5,55.0,1.0
401532402,2023,3,regular,2023-09-16 18:00:00+00:00,Ball State,Indiana State,45,7,False,False,0.5625,12.0,-97.0,-14.9,12.6,26.3,,,,403.54,80.56,38,52,1,-26.0,45.0,1.0
401525502,2023,3,regular,2023-09-16 18:00:00+00:00,NC State,VMI,45,7,False,False,0.5625,65.0,0.0,7.4,25.5,19.7,,,,700.85,,38,52,1,-42.5,51.0,1.0
401525437,2023,3,regular,2023-09-16 18:30:00+00:00,Notre Dame,Central Michigan,41,17,False,False,0.5625,286.0,-7.200000000000003,20.1,36.3,16.7,-19.1,16.8,34.0,870.7,332.64,24,58,1,-34.75,51.25,2.0
401520246,2023,3,regular,2023-09-16 19:30:00+00:00,UConn,Florida International,17,24,False,False,0.5625,-82.2,63.0,-15.6,17.0,31.0,-21.2,16.0,35.6,484.94,487.5,-7,41,0,-7.0,43.5,2.0
401531412,2023,3,regular,2023-09-16 19:30:00+00:00,App State,East Carolina,43,28,False,False,0.5625,69.0,-74.0,3.8,33.5,30.7,-12.8,15.4,28.1,517.56,563.94,15,71,1,-7.5,48.25,2.0
401520244,2023,3,regular,2023-09-16 19:30:00+00:00,South Florida,Alabama,3,17,False,False,0.5625,2.799999999999997,55.0,-6.6,28.4,34.5,23.1,36.8,15.6,622.89,1015.43,-14,20,0,34.25,60.75,2.0
401524009,2023,3,regular,2023-09-16 19:30:00+00:00,Oregon State,San Diego State,26,9,False,False,0.5625,168.8,95.0,12.6,33.2,22.3,-10.3,19.4,30.2,653.16,440.15,17,35,1,-24.5,48.5,2.0
401520239,2023,3,regular,2023-09-16 19:30:00+00:00,North Carolina,Minnesota,31,13,False,False,0.5625,224.0,140.0,7.4,34.4,27.8,0.4,20.0,21.1,805.63,640.46,18,44,1,-6.666666666666667,51.5,3.0
401520225,2023,3,regular,2023-09-16 19:30:00+00:00,Georgia,South Carolina,24,14,False,True,0.5625,120.0,25.0,31.2,41.5,12.2,4.3,28.2,25.6,977.87,763.02,10,38,1,-26.0,54.0,3.0
401520223,2023,3,regular,2023-09-16 19:30:00+00:00,Duke,Northwestern,38,14,False,False,0.5625,192.0,2.799999999999997,9.4,27.3,19.5,-1.3,18.5,18.5,620.9,657.88,24,52,1,-17.0,48.0,2.0
401525842,2023,3,regular,2023-09-16 19:30:00+00:00,Tulsa,Oklahoma,17,66,False,False,0.5625,77.0,216.0,-13.7,20.9,34.7,15.0,38.5,22.6,520.23,884.97,-49,83,0,28.0,58.75,2.0
401520243,2023,3,regular,2023-09-16 19:30:00+00:00,Rutgers,Virginia Tech,35,16,False,False,0.5625,156.0,-15.0,3.5,21.0,18.7,5.8,27.5,23.3,636.35,638.89,19,51,1,-6.5,37.5,2.0
401520227,2023,3,regular,2023-09-16 19:30:00+00:00,Iowa,Western Michigan,41,10,False,False,0.5625,176.0,2.799999999999997,5.8,13.8,9.3,-15.9,19.1,33.2,692.62,401.82,31,51,1,-28.5,43.25,2.0
401524006,2023,3,regular,2023-09-16 20:00:00+00:00,California,Idaho,31,17,False,False,0.5625,83.80000000000001,68.0,-0.1,30.6,28.7,,,,681.14,47.44,14,48,1,-14.5,52.5,1.0
401520240,2023,3,regular,2023-09-16 20:00:00+00:00,Ohio State,Western Kentucky,63,10,False,False,0.5625,128.0,156.0,25.2,31.5,7.8,-2.0,28.7,30.1,974.79,491.26,53,73,1,-29.5,64.75,2.0
401520245,2023,3,regular,2023-09-16 20:00:00+00:00,Texas A&M,UL Monroe,47,3,False,False,0.5625,41.0,140.0,15.6,34.5,18.8,-21.6,17.6,37.5,925.92,336.22,44,50,1,-36.5,53.5,2.0
401531348,2023,3,regular,2023-09-16 20:00:00+00:00,Southern Miss,Tulane,3,21,False,False,0.5625,85.0,73.0,-14.4,23.5,36.4,2.8,26.5,24.4,425.21,537.7,-18,24,0,7.75,47.5,2.0
401520233,2023,3,regular,2023-09-16 21:00:00+00:00,Michigan State,Washington,7,41,False,False,0.5625,120.0,156.0,-6.8,15.7,24.0,16.4,40.3,24.7,747.34,751.12,-34,48,0,14.833333333333334,57.25,3.0
401524013,2023,3,regular,2023-09-16 21:00:00+00:00,Washington State,Northern Colorado,64,21,False,False,0.5625,182.0,0.0,4.9,31.0,27.4,,,,573.28,145.36,43,85,1,-48.0,55.0,1.0
401524011,2023,3,regular,2023-09-16 21:00:00+00:00,UCLA,North Carolina Central,59,7,False,False,0.5625,164.0,0.0,9.7,29.6,18.4,,,,752.6,25.46,52,66,1,-35.0,60.5,1.0
401531403,2023,3,regular,2023-09-16 22:00:00+00:00,Charlotte,Georgia State,25,41,False,False,0.5625,41.0,110.0,-21.4,14.8,34.4,-6.8,28.2,33.3,554.96,499.67,-16,66,0,6.25,52.0,2.0
401525843,2023,3,regular,2023-09-16 22:30:00+00:00,UCF,Villanova,48,14,False,False,0.5625,152.8,0.0,3.4,30.3,25.2,,,,653.97,4.33,34,62,1,-26.5,54.0,1.0
401520234,2023,3,regular,2023-09-16 23:00:00+00:00,Middle Tennessee,Murray State,35,14,False,False,0.5625,14.0,-19.0,-9.5,21.5,30.0,,,,487.98,80.0,21,49,1,-34.5,51.0,1.0
401520224,2023,3,regular,2023-09-16 23:00:00+00:00,Florida,Tennessee,29,16,False,True,0.5625,41.0,150.0,6.8,31.1,26.0,16.2,34.9,19.2,845.29,821.07,13,45,1,5.666666666666667,56.5,3.0
401531379,2023,3,regular,2023-09-16 23:00:00+00:00,UAB,Louisiana,21,41,False,False,0.5625,2.799999999999997,-7.0,-14.7,26.9,39.6,0.4,32.4,33.1,473.46,475.45,-20,62,0,-2.0,59.5,2.0
401525839,2023,3,regular,2023-09-16 23:00:00+00:00,Oklahoma State,South Alabama,7,33,False,False,0.5625,128.0,2.799999999999997,6.7,32.8,27.1,5.1,30.6,26.0,649.79,545.68,-26,40,0,-7.0,49.25,2.0
401520221,2023,3,regular,2023-09-16 23:00:00+00:00,Auburn,Samford,45,13,False,False,0.5625,152.8,0.0,7.6,26.4,20.1,,,,770.94,97.62,32,58,1,-37.5,62.0,1.0
401520229,2023,3,regular,2023-09-16 23:00:00+00:00,Louisiana Tech,North Texas,37,40,False,False,0.5625,99.0,-137.0,-12.9,22.1,36.0,-6.7,32.9,41.3,433.72,474.38,-3,77,0,-4.5,66.5,2.0
401520237,2023,3,regular,2023-09-16 23:00:00+00:00,Nebraska,Northern Illinois,35,11,False,False,0.5625,-48.2,17.80000000000001,0.3,15.6,13.9,-7.5,18.3,24.2,765.2,352.36,24,46,1,-11.5,42.75,2.0
401531441,2023,3,regular,2023-09-16 23:00:00+00:00,Rice,Texas Southern,59,7,False,False,0.5625,77.0,-57.2,-10.2,26.0,34.4,,,,466.78,17.36,52,66,1,-35.5,60.0,1.0
401531848,2023,3,regular,2023-09-16 23:00:00+00:00,Troy,James Madison,14,16,False,True,0.5625,63.0,118.0,9.8,30.7,20.1,11.8,34.6,23.7,454.06,196.53,-2,30,0,-2.8333333333333335,46.25,3.0
401531846,2023,3,regular,2023-09-16 23:00:00+00:00,Arkansas State,Stony Brook,31,7,False,False,0.5625,-67.0,0.0,-6.3,25.8,32.8,,,,487.4,185.5,24,38,1,-24.0,47.5,1.0
401531845,2023,3,regular,2023-09-16 23:00:00+00:00,Coastal Carolina,Duquesne,66,7,False,False,0.5625,77.0,-19.0,-1.2,27.6,27.2,,,,515.69,111.13,59,73,1,-35.0,55.5,1.0
401520247,2023,3,regular,2023-09-16 23:00:00+00:00,UNLV,Vanderbilt,40,37,False,False,0.5625,89.0,13.0,1.4,32.1,32.7,-12.7,23.6,36.3,354.46,639.88,3,77,1,4.5,56.75,2.0
401532403,2023,3,regular,2023-09-16 23:00:00+00:00,Toledo,San José State,21,17,False,False,0.5625,22.799999999999997,6.0,3.7,25.5,21.7,-3.4,28.1,29.5,497.64,513.83,4,38,1,-9.0,56.5,2.0
401531438,2023,3,regular,2023-09-16 23:00:00+00:00,SMU,Prairie View A&M,69,0,False,False,0.5625,57.0,0.0,10.1,34.1,23.0,,,,714.21,135.18,69,69,1,-42.5,63.5,1.0
401525835,2023,3,regular,2023-09-16 23:00:00+00:00,Cincinnati,Miami (OH),24,31,False,False,0.5625,118.0,49.0,-6.8,21.3,28.3,2.8,18.5,17.7,663.68,408.16,-7,55,0,-14.25,44.25,2.0
401525841,2023,3,regular,2023-09-16 23:00:00+00:00,Texas Tech,Tarleton State,41,3,False,False,0.5625,-36.2,0.0,6.1,29.6,24.7,,,,694.26,,38,44,1,-36.5,75.5,1.0
401520228,2023,3,regular,2023-09-16 23:30:00+00:00,Kentucky,Akron,35,3,False,False,0.5625,120.0,-17.0,10.5,31.6,22.2,-21.6,10.5,30.1,740.54,445.02,32,38,1,-25.25,48.5,2.0
401520241,2023,3,regular,2023-09-16 23:30:00+00:00,Ole Miss,Georgia Tech,48,23,False,False,0.5625,200.0,56.0,18.4,36.3,19.2,0.3,29.4,29.1,756.04,710.85,25,71,1,-17.0,61.5,2.0
401520220,2023,3,regular,2023-09-16 23:30:00+00:00,Arkansas,BYU,31,38,False,False,0.5625,150.0,120.0,3.5,28.3,26.6,-3.3,25.3,30.3,730.93,576.25,-7,69,0,-8.25,47.75,2.0
401525503,2023,3,regular,2023-09-16 23:30:00+00:00,West Virginia,Pittsburgh,17,6,False,False,0.5625,67.0,10.0,7.5,31.5,24.6,-7.3,19.3,26.0,666.23,700.42,11,23,1,-1.0,47.75,3.0
401520232,2023,3,regular,2023-09-16 23:30:00+00:00,Michigan,Bowling Green,31,6,False,False,0.5625,156.0,43.0,31.3,36.6,7.2,-7.8,21.5,27.4,850.43,397.62,25,37,1,-40.75,53.5,2.0
401520242,2023,3,regular,2023-09-16 23:30:00+00:00,Purdue,Syracuse,20,35,False,False,0.5625,42.80000000000001,120.0,-7.3,21.8,27.1,-4.4,22.2,26.1,671.1,610.75,-15,55,0,1.0,56.5,2.0
401525501,2023,3,regular,2023-09-17 00:00:00+00:00,Clemson,Florida Atlantic,48,14,False,False,0.5625,41.0,10.0,10.5,29.3,19.0,-9.4,19.8,27.9,917.88,582.59,34,62,1,-25.0,51.5,2.0
401524010,2023,3,regular,2023-09-17 00:00:00+00:00,Stanford,Sacramento State,23,30,False,False,0.5625,89.0,0.0,-11.9,21.4,34.5,,,,710.28,83.86,-7,53,0,-7.0,60.5,1.0
401520238,2023,3,regular,2023-09-17 00:00:00+00:00,New Mexico,New Mexico State,17,27,False,False,0.5625,41.0,-64.0,-16.5,22.5,37.2,-1.8,23.3,25.8,375.35,378.99,-10,44,0,-2.75,52.25,2.0
401525840,2023,3,regular,2023-09-17 00:00:00+00:00,Texas,Wyoming,31,10,False,False,0.5625,242.0,140.0,23.2,39.3,17.7,-3.6,23.5,26.1,913.24,338.5,21,41,1,-31.0,48.5,2.0
401525836,2023,3,regular,2023-09-17 00:00:00+00:00,Houston,TCU,13,36,False,True,0.5625,13.0,10.0,-7.8,25.6,32.2,7.9,33.5,25.3,670.25,768.25,-23,49,0,7.25,64.0,2.0
401524008,2023,3,regular,2023-09-17 00:00:00+00:00,Oregon,Hawai'i,55,10,False,False,0.5625,152.8,-112.0,26.2,45.0,18.2,-16.4,19.4,35.7,874.74,407.77,45,65,1,-38.25,67.75,2.0
401531847,2023,3,regular,2023-09-17 00:30:00+00:00,Texas State,Jackson State,77,34,False,False,0.5625,30.799999999999997,0.0,-1.6,31.2,33.8,,,,484.79,351.51,43,111,1,-17.5,61.5,1.0
401524007,2023,3,regular,2023-09-17 02:00:00+00:00,Colorado,Colorado State,43,35,False,False,0.5625,212.0,-70.0,-4.9,29.6,34.4,-8.9,21.9,32.0,711.87,413.96,8,78,1,-21.333333333333332,63.25,3.0
401524005,2023,3,regular,2023-09-17 02:30:00+00:00,Arizona State,Fresno State,0,29,False,False,0.5625,-20.0,108.0,-11.3,20.2,29.9,2.5,28.9,27.9,681.32,555.3,-29,29,0,3.75,48.0,2.0
401525837,2023,3,regular,2023-09-17 02:30:00+00:00,Nevada,Kansas,24,31,False,False,0.5625,-124.0,156.0,-22.0,14.6,37.0,9.9,35.6,26.1,470.32,632.68,-7,55,0,28.5,58.0,2.0
401520219,2023,3,regular,2023-09-17 03:00:00+00:00,Arizona,UTEP,31,10,False,False,0.5625,22.799999999999997,-34.400000000000006,14.1,37.3,23.1,-16.2,16.9,32.0,687.01,379.64,21,41,1,-18.25,57.25,2.0
401531849,2023,4,regular,2023-09-21 23:30:00+00:00,Coastal Carolina,Georgia State,17,30,False,True,0.5625,137.0,178.0,-1.2,27.6,27.2,-6.8,28.2,33.3,515.69,499.67,-13,47,0,-5.833333333333333,62.666666666666664,3.0
401520266,2023,4,regular,2023-09-22 23:00:00+00:00,Purdue,Wisconsin,17,38,False,True,0.5625,-27.19999999999999,118.8,-7.3,21.8,27.1,9.4,22.2,14.1,671.1,741.63,-21,55,0,6.0,54.166666666666664,3.0
401525505,2023,4,regular,2023-09-22 23:30:00+00:00,Virginia,NC State,21,24,False,True,0.5625,-52.0,125.0,-10.8,21.0,31.7,7.4,25.5,19.7,622.7,700.85,-3,45,0,8.0,47.5,3.0
401532583,2023,4,regular,2023-09-23 02:30:00+00:00,San Diego State,Boise State,31,34,False,True,0.5625,96.0,39.0,-10.3,19.4,30.2,5.9,32.7,28.2,440.15,579.88,-3,65,0,5.833333333333333,46.666666666666664,3.0
401532584,2023,4,regular,2023-09-23 02:30:00+00:00,San José State,Air Force,20,45,False,True,0.5625,-31.200000000000003,210.0,-3.4,28.1,29.5,5.9,25.6,20.9,513.83,0.0,-25,65,0,6.166666666666667,45.333333333333336,3.0
401525507,2023,4,regular,2023-09-23 16:00:00+00:00,Clemson,Florida State,24,31,False,True,0.5625,101.0,374.8,10.5,29.3,19.0,19.4,34.1,16.5,917.88,765.33,-7,55,0,2.0,55.166666666666664,3.0
401520260,2023,4,regular,2023-09-23 16:00:00+00:00,Michigan,Rutgers,31,7,False,True,0.5625,216.0,252.0,31.3,36.6,7.2,3.5,21.0,18.7,850.43,636.35,24,38,1,-23.833333333333332,43.833333333333336,3.0
401525845,2023,4,regular,2023-09-23 16:00:00+00:00,Cincinnati,Oklahoma,6,20,False,True,0.5625,68.0,284.0,-6.8,21.3,28.3,15.0,38.5,22.6,663.68,884.97,-14,26,0,13.666666666666666,57.5,3.0
401520268,2023,4,regular,2023-09-23 16:00:00+00:00,Syracuse,Army,29,16,False,False,0.5625,188.0,85.80000000000001,-4.4,22.2,26.1,-4.0,18.4,22.5,610.75,0.0,13,45,1,-13.0,50.166666666666664,3.0
401520270,2023,4,regular,2023-09-23 16:00:00+00:00,Texas A&M,Auburn,27,10,False,True,0.5625,101.0,212.8,15.6,34.5,18.8,7.6,26.4,20.1,925.92,770.94,17,37,1,-9.0,51.166666666666664,3.0
401531338,2023,4,regular,2023-09-23 16:00:00+00:00,Northern Illinois,Tulsa,14,22,False,False,0.5625,-39.39999999999999,56.0,-7.5,18.3,24.2,-13.7,20.9,34.7,352.36,520.23,-8,36,0,-3.8333333333333335,54.5,3.0
401520271,2023,4,regular,2023-09-23 16:00:00+00:00,Troy,Western Kentucky,27,24,False,False,0.5625,38.0,177.0,9.8,30.7,20.1,-2.0,28.7,30.1,454.06,491.26,3,51,1,-3.5,57.0,3.0
401525849,2023,4,regular,2023-09-23 16:00:00+00:00,TCU,SMU,34,17,False,False,0.5625,78.0,117.0,7.9,33.5,25.3,10.1,34.1,23.0,768.25,714.21,17,51,1,-6.833333333333333,62.833333333333336,3.0
401520274,2023,4,regular,2023-09-23 16:00:00+00:00,Vanderbilt,Kentucky,28,45,False,True,0.5625,-24.200000000000003,180.0,-12.7,23.6,36.3,10.5,31.6,22.2,639.88,740.54,-17,73,0,13.333333333333334,50.0,3.0
401525511,2023,4,regular,2023-09-23 16:00:00+00:00,Marshall,Virginia Tech,24,17,False,False,0.5625,118.0,-72.2,-9.0,24.4,31.5,5.8,27.5,23.3,478.59,638.89,7,41,1,-5.333333333333333,41.333333333333336,3.0
401532406,2023,4,regular,2023-09-23 17:30:00+00:00,Toledo,Western Michigan,49,31,False,True,0.5625,102.8,-14.200000000000003,3.7,25.5,21.7,-15.9,19.1,33.2,497.64,401.82,18,80,1,-21.5,52.666666666666664,3.0
401531871,2023,4,regular,2023-09-23 18:00:00+00:00,Ball State,Georgia Southern,3,40,False,False,0.5625,72.0,101.0,-14.9,12.6,26.3,-5.2,30.8,36.5,403.54,416.69,-37,43,0,6.0,60.833333333333336,3.0
401520263,2023,4,regular,2023-09-23 19:30:00+00:00,Nebraska,Louisiana Tech,28,14,False,False,0.5625,11.799999999999997,49.0,0.3,15.6,13.9,-12.9,22.1,36.0,765.2,433.72,14,42,1,-20.666666666666668,45.333333333333336,3.0
401520255,2023,4,regular,2023-09-23 19:30:00+00:00,Illinois,Florida Atlantic,23,17,False,False,0.5625,64.0,-9.0,-2.5,21.6,24.1,-9.4,19.8,27.9,630.95,582.59,6,40,1,-16.0,45.5,3.0
401525509,2023,4,regular,2023-09-23 19:30:00+00:00,Temple,Miami,7,41,False,False,0.5625,52.8,282.0,-21.0,18.6,37.8,9.6,30.7,23.1,554.47,860.27,-34,48,0,23.333333333333332,46.5,3.0
401531873,2023,4,regular,2023-09-23 19:30:00+00:00,Old Dominion,East Texas A&M,10,9,False,False,0.5625,-52.2,0.0,-10.1,23.1,31.3,,,,343.17,,1,19,1,,,
401520250,2023,4,regular,2023-09-23 19:30:00+00:00,Alabama,Ole Miss,24,10,False,True,0.5625,163.8,296.0,23.1,36.8,15.6,18.4,36.3,19.2,1015.43,756.04,14,34,1,-7.0,55.666666666666664,3.0
401520272,2023,4,regular,2023-09-23 19:30:00+00:00,UConn,Duke,7,41,False,False,0.5625,-157.2,288.0,-15.6,17.0,31.0,9.4,27.3,19.5,484.94,620.9,-34,48,0,22.166666666666668,44.833333333333336,3.0
401532408,2023,4,regular,2023-09-23 19:30:00+00:00,Miami (OH),Delaware State,62,20,False,False,0.5625,141.8,-57.2,2.8,18.5,17.7,,,,408.16,28.74,42,82,1,-40.5,49.5,1.0
401526835,2023,4,regular,2023-09-23 19:30:00+00:00,Massachusetts,New Mexico,31,34,False,False,0.5625,-47.19999999999999,-29.0,-17.5,20.8,36.2,-16.5,22.5,37.2,565.65,375.35,-3,65,0,-3.5,49.166666666666664,3.0
